Datetime,cons_dakar,temperature,precipitation,day_of_week,is_weekend,year,weekofyear,quarter,dayofyear,month,day,Heure,Date,is_ramadan,is_korite,is_tabaski,is_magal,is_gamou,jour_groupe,day_of_week_name,month_name,Saison de demande
2024-06-29 12:00:00,449.3039773704716,29.0,0.0,5,1,2024,26,2,181,6,29,12,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 13:00:00,449.6429286644399,29.0,0.0,5,1,2024,26,2,181,6,29,13,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 14:00:00,454.1333483068222,29.0,0.0,5,1,2024,26,2,181,6,29,14,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 15:00:00,454.65733614486425,28.8,0.0,5,1,2024,26,2,181,6,29,15,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 16:00:00,469.2267585720009,29.0,0.0,5,1,2024,26,2,181,6,29,16,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 17:00:00,429.5679847138984,29.0,0.0,5,1,2024,26,2,181,6,29,17,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 18:00:00,424.683431123932,27.6,0.0,5,1,2024,26,2,181,6,29,18,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 19:00:00,423.1537299617653,27.0,0.0,5,1,2024,26,2,181,6,29,19,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 20:00:00,462.11878141867385,26.0,0.0,5,1,2024,26,2,181,6,29,20,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 21:00:00,466.4474248415125,26.3,0.0,5,1,2024,26,2,181,6,29,21,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 22:00:00,483.6661762269321,26.0,0.0,5,1,2024,26,2,181,6,29,22,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-29 23:00:00,507.08527121295225,26.0,0.0,5,1,2024,26,2,181,6,29,23,2024-06-29,0,0,0,0,0,4,Samedi,Juin,Transition
2024-06-30 00:00:00,501.3860473851907,26.2,0.0,6,1,2024,26,2,182,6,30,0,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 01:00:00,493.0855082596752,26.0,0.0,6,1,2024,26,2,182,6,30,1,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 02:00:00,489.1342069683545,26.0,0.0,6,1,2024,26,2,182,6,30,2,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 03:00:00,462.2907618435509,25.9,0.0,6,1,2024,26,2,182,6,30,3,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 04:00:00,454.4371298675116,25.9,0.0,6,1,2024,26,2,182,6,30,4,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 05:00:00,438.2232834858729,25.8,0.0,6,1,2024,26,2,182,6,30,5,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 06:00:00,442.96212994699874,25.7,0.0,6,1,2024,26,2,182,6,30,6,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 07:00:00,417.0687438021897,26.0,0.0,6,1,2024,26,2,182,6,30,7,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 08:00:00,398.0593791060328,26.0,0.0,6,1,2024,26,2,182,6,30,8,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 09:00:00,398.6735247238831,26.8,0.0,6,1,2024,26,2,182,6,30,9,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 10:00:00,390.79167646296094,28.0,0.0,6,1,2024,26,2,182,6,30,10,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 11:00:00,375.6414289935775,29.0,0.0,6,1,2024,26,2,182,6,30,11,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 12:00:00,375.62984963586734,28.1,0.0,6,1,2024,26,2,182,6,30,12,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 13:00:00,384.659087346,29.0,0.0,6,1,2024,26,2,182,6,30,13,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 14:00:00,382.8266597764232,29.0,0.0,6,1,2024,26,2,182,6,30,14,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 15:00:00,385.2676193733554,28.8,0.0,6,1,2024,26,2,182,6,30,15,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 16:00:00,407.3564957361848,28.0,0.0,6,1,2024,26,2,182,6,30,16,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 17:00:00,395.72655521033096,28.0,0.0,6,1,2024,26,2,182,6,30,17,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 18:00:00,394.569691662964,27.6,0.0,6,1,2024,26,2,182,6,30,18,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 19:00:00,399.79417279448,27.0,0.0,6,1,2024,26,2,182,6,30,19,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 20:00:00,429.70738763439823,27.0,0.0,6,1,2024,26,2,182,6,30,20,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 21:00:00,456.36535055541617,26.0,0.0,6,1,2024,26,2,182,6,30,21,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 22:00:00,474.5889123318769,26.0,0.0,6,1,2024,26,2,182,6,30,22,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-06-30 23:00:00,488.7745361246295,26.0,0.0,6,1,2024,26,2,182,6,30,23,2024-06-30,0,0,0,0,0,5,Dimanche,Juin,Transition
2024-07-01 00:00:00,470.4012717898586,26.1,0.0,0,0,2024,27,3,183,7,1,0,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 01:00:00,457.4185731722414,26.0,0.0,0,0,2024,27,3,183,7,1,1,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 02:00:00,438.4418968600313,26.0,0.0,0,0,2024,27,3,183,7,1,2,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 03:00:00,425.3402721761205,26.1,0.0,0,0,2024,27,3,183,7,1,3,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 04:00:00,411.3884536669278,26.0,0.0,0,0,2024,27,3,183,7,1,4,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 05:00:00,407.2401154611392,26.0,0.0,0,0,2024,27,3,183,7,1,5,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 06:00:00,409.5263456534223,26.0,0.0,0,0,2024,27,3,183,7,1,6,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 07:00:00,404.1347725386248,26.0,0.0,0,0,2024,27,3,183,7,1,7,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 08:00:00,418.35671002804935,26.0,0.0,0,0,2024,27,3,183,7,1,8,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 09:00:00,430.45550318691465,26.9,0.0,0,0,2024,27,3,183,7,1,9,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 10:00:00,446.4407212611434,27.0,0.0,0,0,2024,27,3,183,7,1,10,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 11:00:00,441.8088728153835,28.0,0.0,0,0,2024,27,3,183,7,1,11,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 12:00:00,443.027659649072,29.0,0.0,0,0,2024,27,3,183,7,1,12,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 13:00:00,433.9646487256079,29.0,0.0,0,0,2024,27,3,183,7,1,13,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 14:00:00,433.55333812799927,29.0,0.0,0,0,2024,27,3,183,7,1,14,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 15:00:00,442.81961676167526,29.2,0.0,0,0,2024,27,3,183,7,1,15,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 16:00:00,452.1868548916763,30.0,0.0,0,0,2024,27,3,183,7,1,16,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 17:00:00,450.0034622548362,29.0,0.0,0,0,2024,27,3,183,7,1,17,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 18:00:00,411.90647133373466,28.4,0.0,0,0,2024,27,3,183,7,1,18,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 19:00:00,404.3855530025829,28.0,0.0,0,0,2024,27,3,183,7,1,19,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 20:00:00,426.46941030648776,30.0,0.0,0,0,2024,27,3,183,7,1,20,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 21:00:00,452.5046103301906,27.4,0.0,0,0,2024,27,3,183,7,1,21,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 22:00:00,460.0986062476342,27.0,0.0,0,0,2024,27,3,183,7,1,22,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-01 23:00:00,478.800346368,27.0,0.0,0,0,2024,27,3,183,7,1,23,2024-07-01,0,0,0,0,0,1,Lundi,Juillet,Hautes
2024-07-02 00:00:00,481.58221866298766,27.0,0.0,1,0,2024,27,3,184,7,2,0,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 01:00:00,471.39419382017815,27.0,0.0,1,0,2024,27,3,184,7,2,1,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 02:00:00,451.5089814703622,27.0,0.0,1,0,2024,27,3,184,7,2,2,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 03:00:00,436.3498391231769,26.9,0.0,1,0,2024,27,3,184,7,2,3,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 04:00:00,431.91552991768594,27.0,0.0,1,0,2024,27,3,184,7,2,4,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 05:00:00,426.66432985735287,27.0,0.0,1,0,2024,27,3,184,7,2,5,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 06:00:00,454.9327506557893,26.6,0.0,1,0,2024,27,3,184,7,2,6,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 07:00:00,450.1996418680522,27.0,0.0,1,0,2024,27,3,184,7,2,7,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 08:00:00,466.3362437096344,27.0,0.0,1,0,2024,27,3,184,7,2,8,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 09:00:00,484.4798787015624,27.9,0.0,1,0,2024,27,3,184,7,2,9,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 10:00:00,491.8914261269503,29.0,0.0,1,0,2024,27,3,184,7,2,10,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 11:00:00,502.4139408241799,30.0,0.0,1,0,2024,27,3,184,7,2,11,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 12:00:00,488.35267790389287,29.7,0.0,1,0,2024,27,3,184,7,2,12,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 13:00:00,501.2119698961868,30.0,0.0,1,0,2024,27,3,184,7,2,13,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 14:00:00,499.20345376582935,30.0,0.0,1,0,2024,27,3,184,7,2,14,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 15:00:00,489.8464843794441,30.6,0.0,1,0,2024,27,3,184,7,2,15,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 16:00:00,514.8750687590053,30.0,0.0,1,0,2024,27,3,184,7,2,16,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 17:00:00,492.8496796405879,30.0,0.0,1,0,2024,27,3,184,7,2,17,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 18:00:00,459.9036889081099,28.0,0.0,1,0,2024,27,3,184,7,2,18,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 19:00:00,441.1552257676669,28.0,0.0,1,0,2024,27,3,184,7,2,19,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 20:00:00,503.07610933437405,27.0,0.0,1,0,2024,27,3,184,7,2,20,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 21:00:00,507.69852885514194,27.4,0.0,1,0,2024,27,3,184,7,2,21,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 22:00:00,514.9496392095109,27.0,0.0,1,0,2024,27,3,184,7,2,22,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-02 23:00:00,543.1030755514603,27.0,0.0,1,0,2024,27,3,184,7,2,23,2024-07-02,0,0,0,0,0,2,Mardi,Juillet,Hautes
2024-07-03 00:00:00,540.0086949074314,27.4,0.0,2,0,2024,27,3,185,7,3,0,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 01:00:00,523.5596258067618,27.0,0.0,2,0,2024,27,3,185,7,3,1,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 02:00:00,513.1307557072321,27.0,13.253012048192772,2,0,2024,27,3,185,7,3,2,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 03:00:00,486.1972484754783,27.0,8.433734939759036,2,0,2024,27,3,185,7,3,3,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 04:00:00,483.29945982047343,27.0,0.0,2,0,2024,27,3,185,7,3,4,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 05:00:00,477.4830649903194,27.0,0.0,2,0,2024,27,3,185,7,3,5,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 06:00:00,475.1692597524471,26.9,0.0,2,0,2024,27,3,185,7,3,6,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 07:00:00,462.0929751645733,27.0,0.0,2,0,2024,27,3,185,7,3,7,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 08:00:00,483.1897463085469,28.0,0.0,2,0,2024,27,3,185,7,3,8,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 09:00:00,489.8751579743127,28.0,0.0,2,0,2024,27,3,185,7,3,9,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 10:00:00,501.879287800912,29.0,1.2048192771084336,2,0,2024,27,3,185,7,3,10,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 11:00:00,495.4305238613043,29.0,2.4096385542168672,2,0,2024,27,3,185,7,3,11,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 12:00:00,493.5247444145026,29.9,0.0,2,0,2024,27,3,185,7,3,12,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 13:00:00,508.0186121895011,31.0,0.0,2,0,2024,27,3,185,7,3,13,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 14:00:00,516.5806470719995,31.0,0.0,2,0,2024,27,3,185,7,3,14,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 15:00:00,517.3330202616293,30.3,0.0,2,0,2024,27,3,185,7,3,15,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 16:00:00,535.378719051557,29.0,0.0,2,0,2024,27,3,185,7,3,16,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 17:00:00,515.4376453369267,29.0,0.0,2,0,2024,27,3,185,7,3,17,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 18:00:00,450.9192340229707,28.9,0.0,2,0,2024,27,3,185,7,3,18,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 19:00:00,479.0504989956991,29.0,0.0,2,0,2024,27,3,185,7,3,19,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 20:00:00,528.4983834985601,29.0,0.0,2,0,2024,27,3,185,7,3,20,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 21:00:00,537.1398762800001,27.9,0.0,2,0,2024,27,3,185,7,3,21,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 22:00:00,550.8300865930859,28.0,0.0,2,0,2024,27,3,185,7,3,22,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-03 23:00:00,543.0557576544772,28.0,0.0,2,0,2024,27,3,185,7,3,23,2024-07-03,0,0,0,0,0,2,Mercredi,Juillet,Hautes
2024-07-04 00:00:00,566.0585649827324,27.6,0.0,3,0,2024,27,3,186,7,4,0,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 01:00:00,581.1213525438291,27.0,0.0,3,0,2024,27,3,186,7,4,1,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 02:00:00,565.1104905599993,27.3,0.0,3,0,2024,27,3,186,7,4,2,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 03:00:00,549.3097154719999,27.1,0.0,3,0,2024,27,3,186,7,4,3,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 04:00:00,521.1508031567272,27.1,0.0,3,0,2024,27,3,186,7,4,4,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 05:00:00,534.020098970753,27.0,0.0,3,0,2024,27,3,186,7,4,5,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 06:00:00,500.0368164559527,26.5,0.0,3,0,2024,27,3,186,7,4,6,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 07:00:00,487.28258588286906,27.0,0.0,3,0,2024,27,3,186,7,4,7,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 08:00:00,491.1100644155524,27.0,0.0,3,0,2024,27,3,186,7,4,8,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 09:00:00,488.1545799247393,27.5,0.0,3,0,2024,27,3,186,7,4,9,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 10:00:00,520.1237434196016,28.0,0.0,3,0,2024,27,3,186,7,4,10,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 11:00:00,516.060434516751,28.0,0.0,3,0,2024,27,3,186,7,4,11,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 12:00:00,523.5409179528375,28.1,0.0,3,0,2024,27,3,186,7,4,12,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 13:00:00,527.1209956931427,29.0,0.0,3,0,2024,27,3,186,7,4,13,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 14:00:00,473.9857854705609,29.0,0.0,3,0,2024,27,3,186,7,4,14,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 15:00:00,502.4550481149753,29.1,0.0,3,0,2024,27,3,186,7,4,15,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 16:00:00,497.8445172740748,29.0,0.0,3,0,2024,27,3,186,7,4,16,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 17:00:00,492.814027104,29.0,0.0,3,0,2024,27,3,186,7,4,17,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 18:00:00,460.92917315661214,28.0,0.0,3,0,2024,27,3,186,7,4,18,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 19:00:00,452.1142103098538,27.0,0.0,3,0,2024,27,3,186,7,4,19,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 20:00:00,509.7887834938663,26.0,0.0,3,0,2024,27,3,186,7,4,20,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 21:00:00,502.5464824432305,26.0,0.0,3,0,2024,27,3,186,7,4,21,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 22:00:00,522.2277113149835,26.0,0.0,3,0,2024,27,3,186,7,4,22,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-04 23:00:00,545.4456000097393,26.0,0.0,3,0,2024,27,3,186,7,4,23,2024-07-04,0,0,0,0,0,2,Jeudi,Juillet,Hautes
2024-07-05 00:00:00,538.8754721889336,25.6,0.0,4,0,2024,27,3,187,7,5,0,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 01:00:00,535.7444370832288,26.0,0.0,4,0,2024,27,3,187,7,5,1,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 02:00:00,523.3317772885055,25.0,0.0,4,0,2024,27,3,187,7,5,2,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 03:00:00,505.8985154482525,25.3,0.0,4,0,2024,27,3,187,7,5,3,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 04:00:00,477.6660865314465,25.3,0.0,4,0,2024,27,3,187,7,5,4,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 05:00:00,487.242432987568,25.4,0.0,4,0,2024,27,3,187,7,5,5,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 06:00:00,478.0347051934139,25.3,0.0,4,0,2024,27,3,187,7,5,6,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 07:00:00,463.0185418278962,25.0,0.0,4,0,2024,27,3,187,7,5,7,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 08:00:00,507.402267286922,26.0,0.0,4,0,2024,27,3,187,7,5,8,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 09:00:00,524.5506302371701,25.9,0.0,4,0,2024,27,3,187,7,5,9,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 10:00:00,527.7741853986413,26.0,0.0,4,0,2024,27,3,187,7,5,10,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 11:00:00,525.2440022538068,27.0,0.0,4,0,2024,27,3,187,7,5,11,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 12:00:00,534.7906617489043,27.3,0.0,4,0,2024,27,3,187,7,5,12,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 13:00:00,512.2129858768276,27.0,0.0,4,0,2024,27,3,187,7,5,13,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 14:00:00,495.43654111276254,27.0,0.0,4,0,2024,27,3,187,7,5,14,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 15:00:00,500.2813859983151,26.8,0.0,4,0,2024,27,3,187,7,5,15,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 16:00:00,517.9579842520744,27.0,0.0,4,0,2024,27,3,187,7,5,16,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 17:00:00,506.9752206930171,27.0,0.0,4,0,2024,27,3,187,7,5,17,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 18:00:00,491.232992222238,26.9,0.0,4,0,2024,27,3,187,7,5,18,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 19:00:00,479.1594936050219,26.0,0.0,4,0,2024,27,3,187,7,5,19,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 20:00:00,531.1564336140588,26.0,0.0,4,0,2024,27,3,187,7,5,20,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 21:00:00,542.9270390817716,26.1,0.0,4,0,2024,27,3,187,7,5,21,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 22:00:00,544.186949659903,26.0,0.0,4,0,2024,27,3,187,7,5,22,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-05 23:00:00,516.2693015209642,26.0,0.0,4,0,2024,27,3,187,7,5,23,2024-07-05,0,0,0,0,0,3,Vendredi,Juillet,Hautes
2024-07-06 00:00:00,553.8842813529826,25.8,0.0,5,1,2024,27,3,188,7,6,0,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 01:00:00,578.6321788734832,26.0,0.0,5,1,2024,27,3,188,7,6,1,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 02:00:00,545.7196575195709,26.0,0.0,5,1,2024,27,3,188,7,6,2,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 03:00:00,507.2329779030652,25.7,0.0,5,1,2024,27,3,188,7,6,3,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 04:00:00,515.3284911345609,26.0,0.0,5,1,2024,27,3,188,7,6,4,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 05:00:00,486.9557833511586,26.0,0.0,5,1,2024,27,3,188,7,6,5,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 06:00:00,467.433988377797,25.7,0.0,5,1,2024,27,3,188,7,6,6,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 07:00:00,457.5978574740289,26.0,0.0,5,1,2024,27,3,188,7,6,7,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 08:00:00,462.7180243148949,27.0,0.0,5,1,2024,27,3,188,7,6,8,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 09:00:00,453.5338580339897,28.4,0.0,5,1,2024,27,3,188,7,6,9,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 10:00:00,468.91667748258055,28.0,0.0,5,1,2024,27,3,188,7,6,10,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 11:00:00,472.14028816952896,30.0,0.0,5,1,2024,27,3,188,7,6,11,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
2024-07-06 12:00:00,465.82909411742025,30.4,0.0,5,1,2024,27,3,188,7,6,12,2024-07-06,0,0,0,0,0,4,Samedi,Juillet,Hautes
