Datetime,cons_regions,temperature,precipitation,day_of_week,is_weekend,year,weekofyear,quarter,dayofyear,month,day,Heure,Date,is_ramadan,is_korite,is_tabaski,is_magal,is_gamou,jour_groupe,day_of_week_name,month_name,Saison de demande
2024-08-08 03:00:00,368.9713402288589,26.75,0.0,3,0,2024,32,3,221,8,8,3,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 04:00:00,356.570350549274,25.4125,0.3012048192771084,3,0,2024,32,3,221,8,8,4,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 05:00:00,351.7941855844666,25.7875,1.1622351474864976,3,0,2024,32,3,221,8,8,5,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 06:00:00,348.66037116802926,26.15,0.9908599916909016,3,0,2024,32,3,221,8,8,6,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 07:00:00,339.3054037732794,25.9,0.0,3,0,2024,32,3,221,8,8,7,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 08:00:00,336.5793777508486,26.5375,0.3012048192771084,3,0,2024,32,3,221,8,8,8,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 09:00:00,348.35076084,27.9,0.0,3,0,2024,32,3,221,8,8,9,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 10:00:00,346.01169853203794,29.5,0.522064142753798,3,0,2024,32,3,221,8,8,10,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 11:00:00,354.37840077943395,30.1375,0.1748251748251748,3,0,2024,32,3,221,8,8,11,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 12:00:00,365.30240700000047,31.1375,0.688616535105941,3,0,2024,32,3,221,8,8,12,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 13:00:00,357.4086123599992,30.9625,0.4334458644803473,3,0,2024,32,3,221,8,8,13,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 14:00:00,365.75993238494056,32.1375,1.5555082640666351,3,0,2024,32,3,221,8,8,14,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 15:00:00,365.28911792,32.625,3.624473781308015,3,0,2024,32,3,221,8,8,15,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 16:00:00,377.6795855280686,33.125,0.6944779358572462,3,0,2024,32,3,221,8,8,16,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 17:00:00,356.7039723599999,32.6875,0.5244755244755244,3,0,2024,32,3,221,8,8,17,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 18:00:00,344.70913444,32.25,0.2586206896551724,3,0,2024,32,3,221,8,8,18,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 19:00:00,366.36886593336806,30.625,0.0,3,0,2024,32,3,221,8,8,19,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 20:00:00,382.4103917322207,28.4125,0.0,3,0,2024,32,3,221,8,8,20,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 21:00:00,387.5578144399992,29.025,0.0,3,0,2024,32,3,221,8,8,21,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 22:00:00,390.6522886136954,29.125,0.0,3,0,2024,32,3,221,8,8,22,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-08 23:00:00,409.6329896548568,28.375,0.0,3,0,2024,32,3,221,8,8,23,2024-08-08,0,0,0,0,0,2,Jeudi,Août,Hautes
2024-08-09 00:00:00,422.6821453896408,28.375,0.0,4,0,2024,32,3,222,8,9,0,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 01:00:00,413.8885753441572,26.8125,0.0,4,0,2024,32,3,222,8,9,1,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 02:00:00,398.7545875969681,26.6,0.0,4,0,2024,32,3,222,8,9,2,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 03:00:00,383.4010175363171,27.75,0.0,4,0,2024,32,3,222,8,9,3,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 04:00:00,373.1281505308356,26.3375,0.3846153846153846,4,0,2024,32,3,222,8,9,4,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 05:00:00,369.505568049224,26.5,0.0,4,0,2024,32,3,222,8,9,5,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 06:00:00,357.9454278942791,27.0875,0.0,4,0,2024,32,3,222,8,9,6,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 07:00:00,352.39659635096103,26.5875,0.0,4,0,2024,32,3,222,8,9,7,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 08:00:00,363.4395662463655,27.25,0.0,4,0,2024,32,3,222,8,9,8,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 09:00:00,372.2105457511897,28.025,0.0,4,0,2024,32,3,222,8,9,9,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 10:00:00,373.3455568929419,29.325,0.4760299941022832,4,0,2024,32,3,222,8,9,10,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 11:00:00,382.7872106723476,30.4125,0.3012048192771084,4,0,2024,32,3,222,8,9,11,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 12:00:00,378.37032657408525,31.5625,0.3012048192771084,4,0,2024,32,3,222,8,9,12,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 13:00:00,381.6929701992585,32.2875,0.0,4,0,2024,32,3,222,8,9,13,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 14:00:00,357.38046443881865,32.3875,0.7758620689655172,4,0,2024,32,3,222,8,9,14,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 15:00:00,378.46176000246777,33.1375,0.261032071376899,4,0,2024,32,3,222,8,9,15,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 16:00:00,390.9852875088607,33.2375,0.1724137931034483,4,0,2024,32,3,222,8,9,16,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 17:00:00,375.54031176760185,33.0,0.8156498673740054,4,0,2024,32,3,222,8,9,17,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 18:00:00,338.8579634670607,32.3625,0.7692307692307693,4,0,2024,32,3,222,8,9,18,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 19:00:00,373.15124236896577,30.8875,0.2586206896551724,4,0,2024,32,3,222,8,9,19,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 20:00:00,373.7590433095255,28.5875,0.0,4,0,2024,32,3,222,8,9,20,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 21:00:00,388.8614144219992,29.6375,0.0,4,0,2024,32,3,222,8,9,21,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 22:00:00,406.7627753189907,29.125,0.0,4,0,2024,32,3,222,8,9,22,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-09 23:00:00,421.81328371176414,28.375,0.0,4,0,2024,32,3,222,8,9,23,2024-08-09,0,0,0,0,0,3,Vendredi,Août,Hautes
2024-08-10 00:00:00,425.91975060301047,28.5,0.0,5,1,2024,32,3,223,8,10,0,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 01:00:00,411.2646597725083,26.1625,0.1748251748251748,5,1,2024,32,3,223,8,10,1,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 02:00:00,406.12063913839046,25.9125,0.0,5,1,2024,32,3,223,8,10,2,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 03:00:00,395.4070010414516,27.625,0.0,5,1,2024,32,3,223,8,10,3,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 04:00:00,372.7140927710013,26.3,0.0,5,1,2024,32,3,223,8,10,4,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 05:00:00,373.3161165552782,26.45,0.6968893175789727,5,1,2024,32,3,223,8,10,5,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 06:00:00,367.2747031221979,26.8625,0.1724137931034483,5,1,2024,32,3,223,8,10,6,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 07:00:00,347.3787082948685,26.45,0.2586206896551724,5,1,2024,32,3,223,8,10,7,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 08:00:00,346.6010151859264,27.25,0.0,5,1,2024,32,3,223,8,10,8,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 09:00:00,343.7862925399084,28.35,0.6968893175789727,5,1,2024,32,3,223,8,10,9,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 10:00:00,326.44046650794087,29.75,1.0465396672293223,5,1,2024,32,3,223,8,10,10,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 11:00:00,336.3302689052168,30.75,0.2586206896551724,5,1,2024,32,3,223,8,10,11,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 12:00:00,325.87322242456213,31.262500000000003,0.2586206896551724,5,1,2024,32,3,223,8,10,12,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 13:00:00,325.0426216885164,31.3875,0.8620689655172413,5,1,2024,32,3,223,8,10,13,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 14:00:00,331.17075593170216,31.5875,3.2041234627441524,5,1,2024,32,3,223,8,10,14,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 15:00:00,317.68924968038965,31.95,0.1724137931034483,5,1,2024,32,3,223,8,10,15,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 16:00:00,326.46837422468866,32.325,0.0,5,1,2024,32,3,223,8,10,16,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 17:00:00,326.5197189855164,30.875,0.8620689655172413,5,1,2024,32,3,223,8,10,17,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 18:00:00,326.69063790939265,30.3125,0.4310344827586206,5,1,2024,32,3,223,8,10,18,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 19:00:00,344.09183728946925,29.75,0.0,5,1,2024,32,3,223,8,10,19,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 20:00:00,365.6241783890613,27.95,0.0,5,1,2024,32,3,223,8,10,20,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 21:00:00,371.1035536273506,27.675,0.0862068965517241,5,1,2024,32,3,223,8,10,21,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 22:00:00,383.131136126563,27.625,0.9482758620689656,5,1,2024,32,3,223,8,10,22,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-10 23:00:00,400.1557731487986,27.3,0.603448275862069,5,1,2024,32,3,223,8,10,23,2024-08-10,0,0,0,0,0,4,Samedi,Août,Hautes
2024-08-11 00:00:00,404.8955845701931,26.95,2.2413793103448274,6,1,2024,32,3,224,8,11,0,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 01:00:00,401.41281201922544,26.1,0.7758620689655172,6,1,2024,32,3,224,8,11,1,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 02:00:00,392.8445010342269,25.8875,0.1724137931034483,6,1,2024,32,3,224,8,11,2,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 03:00:00,375.18119377131023,25.9875,0.6896551724137931,6,1,2024,32,3,224,8,11,3,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 04:00:00,368.8734072721235,25.825,1.7241379310344829,6,1,2024,32,3,224,8,11,4,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 05:00:00,359.3879938052432,25.5,2.327586206896552,6,1,2024,32,3,224,8,11,5,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 06:00:00,355.784051538315,25.825,0.0,6,1,2024,32,3,224,8,11,6,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 07:00:00,344.02141275246123,25.325,1.7241379310344829,6,1,2024,32,3,224,8,11,7,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 08:00:00,336.4176321151752,26.125,4.396551724137931,6,1,2024,32,3,224,8,11,8,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 09:00:00,325.5945979779997,27.425,0.603448275862069,6,1,2024,32,3,224,8,11,9,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 10:00:00,317.1444705861608,28.775,1.036894140342416,6,1,2024,32,3,224,8,11,10,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 11:00:00,313.83175304121187,30.375,6.206896551724138,6,1,2024,32,3,224,8,11,11,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 12:00:00,317.68595101560777,31.512500000000003,8.970340004822765,6,1,2024,32,3,224,8,11,12,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 13:00:00,332.5089635639584,31.8,8.966889985793186,6,1,2024,32,3,224,8,11,13,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 14:00:00,334.9986506593857,31.987499999999997,4.573788280684833,6,1,2024,32,3,224,8,11,14,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 15:00:00,332.85736772494147,33.55,14.6684350132626,6,1,2024,32,3,224,8,11,15,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 16:00:00,338.8545120963866,33.75,1.987581384133108,6,1,2024,32,3,224,8,11,16,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 17:00:00,326.11328669943686,32.9625,1.4655172413793105,6,1,2024,32,3,224,8,11,17,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 18:00:00,318.7966472223951,32.7625,0.7758620689655172,6,1,2024,32,3,224,8,11,18,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 19:00:00,336.5159852316547,31.5,0.8620689655172413,6,1,2024,32,3,224,8,11,19,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 20:00:00,368.113779428093,28.7,2.155172413793104,6,1,2024,32,3,224,8,11,20,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 21:00:00,381.9049432365625,29.875,1.982758620689655,6,1,2024,32,3,224,8,11,21,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 22:00:00,398.3042567031115,29.125,3.706896551724138,6,1,2024,32,3,224,8,11,22,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-11 23:00:00,424.99227315313743,28.275,2.6724137931034484,6,1,2024,32,3,224,8,11,23,2024-08-11,0,0,0,0,0,5,Dimanche,Août,Hautes
2024-08-12 00:00:00,437.0393661506943,28.125,1.0344827586206895,0,0,2024,33,3,225,8,12,0,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 01:00:00,450.324149526927,26.3125,0.5172413793103449,0,0,2024,33,3,225,8,12,1,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 02:00:00,437.0438875556771,25.9875,0.603448275862069,0,0,2024,33,3,225,8,12,2,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 03:00:00,410.68745878975216,27.5,0.0,0,0,2024,33,3,225,8,12,3,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 04:00:00,408.6484164926298,26.1875,0.0,0,0,2024,33,3,225,8,12,4,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 05:00:00,397.51514026325736,26.225,0.0,0,0,2024,33,3,225,8,12,5,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 06:00:00,401.1900221467864,26.75,0.0,0,0,2024,33,3,225,8,12,6,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 07:00:00,397.1686667491326,26.5,0.0,0,0,2024,33,3,225,8,12,7,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 08:00:00,408.3126388741724,27.125,0.0,0,0,2024,33,3,225,8,12,8,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 09:00:00,421.28252231708416,28.5,0.3012048192771084,0,0,2024,33,3,225,8,12,9,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 10:00:00,427.3856224203782,29.875,1.546465582610161,0,0,2024,33,3,225,8,12,10,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 11:00:00,425.9401679929247,31.0,1.5440542008884344,0,0,2024,33,3,225,8,12,11,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 12:00:00,422.332761413074,31.75,0.9444408935476656,0,0,2024,33,3,225,8,12,12,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 13:00:00,417.613023267913,31.85,0.557029177718833,0,0,2024,33,3,225,8,12,13,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 14:00:00,419.683964732774,32.55,0.7692307692307693,0,0,2024,33,3,225,8,12,14,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 15:00:00,416.5259030970526,33.75,0.1724137931034483,0,0,2024,33,3,225,8,12,15,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 16:00:00,427.85548038434695,33.975,0.0,0,0,2024,33,3,225,8,12,16,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 17:00:00,389.7806393823413,33.875,0.0,0,0,2024,33,3,225,8,12,17,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 18:00:00,365.0889837689999,33.0,0.0,0,0,2024,33,3,225,8,12,18,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 19:00:00,374.4098016448352,31.5125,0.0,0,0,2024,33,3,225,8,12,19,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 20:00:00,407.1286546730826,29.0125,0.0,0,0,2024,33,3,225,8,12,20,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 21:00:00,407.9737155078395,30.125,0.0,0,0,2024,33,3,225,8,12,21,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 22:00:00,441.0544133128482,29.5125,0.0,0,0,2024,33,3,225,8,12,22,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-12 23:00:00,454.474181407206,29.125,0.0,0,0,2024,33,3,225,8,12,23,2024-08-12,0,0,0,0,0,1,Lundi,Août,Hautes
2024-08-13 00:00:00,454.2510247148137,28.8375,0.0,1,0,2024,33,3,226,8,13,0,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 01:00:00,446.0945008772569,26.8875,0.0,1,0,2024,33,3,226,8,13,1,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 02:00:00,433.27553618191854,26.45,0.0,1,0,2024,33,3,226,8,13,2,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 03:00:00,422.5781556751044,28.0125,0.0,1,0,2024,33,3,226,8,13,3,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 04:00:00,410.3509948224776,27.2875,0.0,1,0,2024,33,3,226,8,13,4,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 05:00:00,401.90125988719024,27.2875,0.0,1,0,2024,33,3,226,8,13,5,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 06:00:00,391.99865687279055,27.25,0.0,1,0,2024,33,3,226,8,13,6,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 07:00:00,385.76322018915647,27.125,0.0,1,0,2024,33,3,226,8,13,7,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 08:00:00,372.15062154791326,27.025,0.261032071376899,1,0,2024,33,3,226,8,13,8,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 09:00:00,392.1015111236951,28.3625,0.1724137931034483,1,0,2024,33,3,226,8,13,9,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 10:00:00,396.346145511132,29.5,0.1724137931034483,1,0,2024,33,3,226,8,13,10,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 11:00:00,395.9609128043177,31.0,0.1724137931034483,1,0,2024,33,3,226,8,13,11,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 12:00:00,391.26750977106286,31.6125,0.688616535105941,1,0,2024,33,3,226,8,13,12,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 13:00:00,406.3407351137817,32.2625,0.0862068965517241,1,0,2024,33,3,226,8,13,13,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 14:00:00,404.73389736932427,32.825,0.0,1,0,2024,33,3,226,8,13,14,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 15:00:00,393.15256004824977,33.7,0.0,1,0,2024,33,3,226,8,13,15,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 16:00:00,398.3403828217683,33.5875,0.0,1,0,2024,33,3,226,8,13,16,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 17:00:00,394.5786881764722,33.3125,0.3012048192771084,1,0,2024,33,3,226,8,13,17,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 18:00:00,366.9432926081986,32.75,0.0,1,0,2024,33,3,226,8,13,18,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 19:00:00,377.190296930644,31.5,0.3012048192771084,1,0,2024,33,3,226,8,13,19,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 20:00:00,413.6017504804861,29.175,0.0,1,0,2024,33,3,226,8,13,20,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 21:00:00,414.6822474330857,29.85,0.0,1,0,2024,33,3,226,8,13,21,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 22:00:00,438.6062947646693,29.3125,0.0,1,0,2024,33,3,226,8,13,22,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-13 23:00:00,445.9454195507045,28.3125,0.0,1,0,2024,33,3,226,8,13,23,2024-08-13,0,0,0,0,0,2,Mardi,Août,Hautes
2024-08-14 00:00:00,453.2966019222466,28.3875,0.0,2,0,2024,33,3,227,8,14,0,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 01:00:00,441.2845300289373,26.9875,0.0,2,0,2024,33,3,227,8,14,1,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 02:00:00,428.8878515776922,26.15,0.0,2,0,2024,33,3,227,8,14,2,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 03:00:00,428.9570432765856,27.05,0.0,2,0,2024,33,3,227,8,14,3,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 04:00:00,417.5805938465738,26.5625,0.0,2,0,2024,33,3,227,8,14,4,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 05:00:00,406.0451999790884,26.375,0.0,2,0,2024,33,3,227,8,14,5,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 06:00:00,408.3066185510619,26.6375,0.0,2,0,2024,33,3,227,8,14,6,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 07:00:00,390.7733791701777,26.125,0.0,2,0,2024,33,3,227,8,14,7,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 08:00:00,393.3502668056456,26.875,0.0,2,0,2024,33,3,227,8,14,8,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 09:00:00,408.70927041999977,27.9375,0.0,2,0,2024,33,3,227,8,14,9,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 10:00:00,397.6830393842516,29.5,0.0,2,0,2024,33,3,227,8,14,10,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 11:00:00,402.1831123302639,29.95,0.4736186123805567,2,0,2024,33,3,227,8,14,11,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 12:00:00,402.37564402659535,31.1875,0.3874117158288325,2,0,2024,33,3,227,8,14,12,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 13:00:00,404.6434771478369,30.9125,0.0,2,0,2024,33,3,227,8,14,13,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 14:00:00,405.2246774766464,31.85,0.0,2,0,2024,33,3,227,8,14,14,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 15:00:00,416.9391489083846,32.85,0.0,2,0,2024,33,3,227,8,14,15,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 16:00:00,417.1421242113439,32.875,0.0,2,0,2024,33,3,227,8,14,16,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 17:00:00,400.9574539208804,32.7125,0.0,2,0,2024,33,3,227,8,14,17,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 18:00:00,385.223521439828,31.924999999999997,0.6024096385542168,2,0,2024,33,3,227,8,14,18,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 19:00:00,385.0349246543017,30.9125,0.6024096385542168,2,0,2024,33,3,227,8,14,19,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 20:00:00,405.6277489041909,29.1125,0.3012048192771084,2,0,2024,33,3,227,8,14,20,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 21:00:00,414.4379958453107,29.0875,0.7758620689655172,2,0,2024,33,3,227,8,14,21,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 22:00:00,434.8001071953361,28.5,2.2437906920665545,2,0,2024,33,3,227,8,14,22,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-14 23:00:00,454.2013401760001,28.3125,1.044128285507596,2,0,2024,33,3,227,8,14,23,2024-08-14,0,0,0,0,0,2,Mercredi,Août,Hautes
2024-08-15 00:00:00,455.8962430137829,27.7875,1.640342416204485,3,0,2024,33,3,228,8,15,0,2024-08-15,0,0,0,0,0,2,Jeudi,Août,Hautes
